Name,Term,ES,NES
"""GSM1602879""",System D,978.8113963050191,0.5568347314722838
"""GSM1692358""",System D,978.8087362721844,0.5568332182096932
"""GSM1692122""",System C,978.4576232930622,0.5566334740075068
"""GSM1692136""",System D,977.991901734481,0.5563685302808682
"""GSM1692354""",System E,977.9369305987302,0.5563372578235489
"""GSM1691930""",System D,977.6820418295547,0.5561922544859551
"""GSM1692006""",System C,977.1772070654033,0.555905059699099
"""GSM1692258""",System C,976.3503802181995,0.5554346872584278
"""GSM1602825""",System C,976.0792810049306,0.5552804619825547
"""GSM1602818""",System C,976.0744646049361,0.5552777219870788
"""GSM1692052""",System E,975.9026894532417,0.555180001046325
"""GSM1602842""",System C,975.876720919855,0.5551652278414261
"""GSM1692245""",System D,975.1756951393181,0.5547664222045751
"""GSM1692297""",System C,974.7832814316862,0.5545431824851152
"""GSM1692188""",System C,974.3031945352914,0.5542700664802888
"""GSM1692055""",System D,973.5567280351233,0.5538454101320452
"""GSM1692252""",System C,973.5105137321052,0.5538191193378141
"""GSM1692225""",System D,973.2263840804144,0.5536574811929174
"""GSM1691953""",System C,972.2808030440792,0.5531195508373447
"""GSM1692011""",System C,971.918633883075,0.5529135168983482
"""GSM1692099""",System D,971.8215044202807,0.5528582610456504
"""GSM1602812""",System C,971.8125514911499,0.5528531678255395
"""GSM1692428""",System C,971.374874718148,0.5526041784601866
"""GSM1692453""",System C,971.2101677978708,0.5525104785563335
"""GSM1691908""",System D,971.1597352281569,0.5524817880378944
"""GSM1602887""",System D,970.8489251806413,0.5523049717176098
"""GSM1692304""",System D,970.8394665850974,0.5522995908295963
"""GSM1602924""",System C,970.6882267515766,0.5522135521990651
"""GSM1692287""",System C,970.5434628987496,0.5521311976806971
"""GSM1691861""",System C,970.4454266575631,0.5520754259720291
"""GSM1602932""",System C,970.2273846684166,0.551951384350799
"""GSM1692226""",System D,970.1453012861648,0.5519046880431273
"""GSM1602929""",System D,970.0593989453819,0.5518558191731455
"""GSM1692408""",System C,969.7206912387046,0.5516631321901301
"""GSM1691918""",System C,969.2655532472818,0.5514042093351311
"""GSM1692112""",System C,969.1949728622685,0.5513640569524715
"""GSM1691867""",System D,969.0979050150299,0.5513088361521664
"""GSM1691920""",System D,968.9885125407063,0.5512466040109234
"""GSM1691891""",System D,968.8431246858527,0.5511638945048609
"""GSM1692361""",System C,968.8389319256557,0.5511615092910115
"""GSM1692017""",System C,968.6494439383605,0.5510537117184443
"""GSM1692493""",System C,968.6128505000106,0.551032894125296
"""GSM1692168""",System D,968.2347215627879,0.5508177808501389
"""GSM1691895""",System D,967.779018817494,0.550558536713051
"""GSM1691903""",System D,967.3939946446662,0.550339500816354
"""GSM1691874""",System D,967.3872040963324,0.5503356377502187
"""GSM1692465""",System C,967.3832571962912,0.5503333924034308
"""GSM1691959""",System D,967.2907428730623,0.5502807620514273
"""GSM1692039""",System D,967.2128261082453,0.5502364360852833
"""GSM1692488""",System C,967.0704879261857,0.5501554615035767
"""GSM1692289""",System C,966.5303498277945,0.5498481830492075
"""GSM1692314""",System C,966.0545571220136,0.5495775099608473
"""GSM1602944""",System D,966.0246955988432,0.5495605220780961
"""GSM1691900""",System D,965.8421597391698,0.5494566794922936
"""GSM1691922""",System D,965.6612016958679,0.5493537345083772
"""GSM1692319""",System D,965.5225603698864,0.5492748630262763
"""GSM1692337""",System C,965.3979131538281,0.5492039526350154
"""GSM1692214""",System C,965.350261411274,0.5491768440976921
"""GSM1691965""",System C,965.1479126983468,0.5490617302037877
"""GSM1692111""",System D,965.1369888093832,0.5490555157269226
"""GSM1692350""",System D,964.9290255134893,0.5489372077602782
"""GSM1692078""",System D,964.8896233197947,0.5489147922979858
"""GSM1602886""",System D,964.7222081032705,0.5488195516750327
"""GSM1692309""",System E,964.5211671834595,0.548705181769839
"""GSM1692292""",System D,964.2146092032463,0.5485307844025452
"""GSM1692260""",System C,964.1261551740126,0.5484804639058675
"""GSM1692149""",System C,963.9750691340914,0.5483945127667753
"""GSM1692141""",System C,963.9496101954755,0.5483800294645771
"""GSM1602826""",System D,963.8244449757985,0.548308824386917
"""GSM1691868""",System D,963.7601743022033,0.5482722615277104
"""GSM1691917""",System C,963.448741186502,0.5480950907509828
"""GSM1692306""",System C,963.3090211407534,0.5480156055974085
"""GSM1691947""",System C,963.1689748236404,0.5479359348317454
"""GSM1692147""",System C,962.4626888033035,0.5475341367039738
"""GSM1692221""",System C,962.4621148555243,0.5475338101915744
"""GSM1692308""",System C,962.4249853354004,0.5475126876275688
"""GSM1602845""",System D,962.1999808329474,0.5473846851112756
"""GSM1691888""",System D,962.0119570991101,0.5472777205359377
"""GSM1692329""",System D,961.9753053198829,0.5472568697533241
"""GSM1692131""",System D,961.8101320516816,0.5471629045494121
"""GSM1692200""",System C,961.7276077495053,0.5471159574073827
"""GSM1692394""",System D,961.4212543773992,0.5469416764393267
"""GSM1691904""",System C,961.0914959325983,0.5467540805901625
"""GSM1692322""",System C,961.0564090370663,0.5467341200521819
"""GSM1692005""",System D,960.4791227967617,0.5464057084400816
"""GSM1691921""",System C,960.2759297005459,0.5462901141860758
"""GSM1602858""",System D,960.2648326902063,0.546283801222418
"""GSM1692111""",System C,960.2173595146551,0.5462567942698427
"""GSM1692189""",System C,960.0660690875957,0.5461707268572197
"""GSM1691962""",System C,959.985145484643,0.5461246903348722
"""GSM1692174""",System D,959.9367239635549,0.5460971438792482
"""GSM1692032""",System D,959.9221189404334,0.5460888352468001
"""GSM1602861""",System C,959.7135850323702,0.5459702026653471
"""GSM1692124""",System E,959.640110730923,0.5459284039663629
"""GSM1602907""",System D,959.2376660492155,0.5456994577392174
"""GSM1692123""",System D,959.1358444849348,0.545641532603059
"""GSM1692115""",System C,958.881497359791,0.5454968374006279
"""GSM1691950""",System D,958.5397541280572,0.5453024235417443
"""GSM1692052""",System C,958.4793390829072,0.545268054105947
"""GSM1692016""",System D,958.0323182991506,0.5450137490385711
"""GSM1691994""",System D,958.0260729664305,0.5450101961394311
"""GSM1692200""",System D,957.9010702185897,0.5449390834901607
"""GSM1692202""",System C,957.8808262878119,0.5449275669469318
"""GSM1692094""",System D,957.4223308860155,0.5446667340991489
"""GSM1692414""",System C,957.0956651556962,0.5444808976602699
"""GSM1602853""",System D,956.6758099573926,0.544242046787173
"""GSM1692376""",System D,956.6094997605969,0.5442043236662878
"""GSM1692373""",System C,956.5517814400346,0.5441714883666042
"""GSM1692369""",System C,956.2819734509458,0.5440179976535614
"""GSM1692420""",System D,956.0473876972446,0.543884544471812
"""GSM1692313""",System D,955.8633839214144,0.5437798668051124
"""GSM1692324""",System C,955.8446295416234,0.5437691976505905
"""GSM1602839""",System C,954.5289462213796,0.5430207202921371
"""GSM1692207""",System D,954.2546287041187,0.5428646641595269
"""GSM1692156""",System C,954.1265275400847,0.5427917888563322
"""GSM1691994""",System C,954.023285669613,0.5427330557240476
"""GSM1602889""",System C,953.9539908262295,0.5426936346714797
"""GSM1691938""",System D,953.7310677902178,0.5425668162779004
"""GSM1692374""",System D,953.523920395106,0.5424489724679818
"""GSM1692260""",System D,953.5084577528814,0.5424401759457269
"""GSM1692437""",System D,953.1973120291186,0.5422631686630224
"""GSM1692368""",System D,952.9955277167946,0.542148375850237
"""GSM1692115""",System D,952.8896763473458,0.5420881582035019
"""GSM1692097""",System D,952.8352400449357,0.5420571900068204
"""GSM1692383""",System D,952.7265447891068,0.5419953545052923
"""GSM1691878""",System D,952.5873362905995,0.5419161603651571
"""GSM1692029""",System C,952.4217570695091,0.5418219642192383
"""GSM1692482""",System D,951.796618797981,0.5414663301278563
"""GSM1691884""",System D,951.59275725922,0.5413503556044476
"""GSM1692330""",System D,951.4727687987679,0.5412820955265533
"""GSM1691954""",System C,951.3247911602994,0.5411979127218867
"""GSM1691968""",System D,951.324295767231,0.5411976308983737
"""GSM1692142""",System D,951.2864618225594,0.5411761075952111
"""GSM1692243""",System D,951.0063828956381,0.5410167738618157
"""GSM1692288""",System C,950.9860284433544,0.5410051944441521
"""GSM1692338""",System C,950.5863683820626,0.5407778323560627
"""GSM1692049""",System C,950.4780995560914,0.5407162394456572
"""GSM1692382""",System D,950.1966496259474,0.5405561257640366
"""GSM1691957""",System C,950.087189811291,0.54049385531364
"""GSM1692193""",System C,950.0223723797089,0.5404569814099993
"""GSM1692184""",System D,950.015194151666,0.5404528977972627
"""GSM1692091""",System D,949.8064590053546,0.5403341507336467
"""GSM1692352""",System E,949.5916436001853,0.5402119446795436
"""GSM1692170""",System D,949.5574156467655,0.5401924727840147
"""GSM1692284""",System C,949.4348592790448,0.5401227518527223
"""GSM1691941""",System D,949.2178233448049,0.5399992825647486
"""GSM1692084""",System D,949.0570556638286,0.5399078236495748
"""GSM1692392""",System D,948.7289106777562,0.5397211456788304
"""GSM1691864""",System D,948.1974579115904,0.5394188082117196
"""GSM1692189""",System D,947.9094455318445,0.539254961226752
"""GSM1692110""",System D,947.8119385297614,0.5391994905962234
"""GSM1692350""",System C,947.5005044800455,0.5390223192881456
"""GSM1692504""",System C,947.3575415068262,0.5389409892698156
"""GSM1692266""",System D,947.2218989708736,0.5388638237654411
"""GSM1692098""",System D,947.0673185151672,0.5387758846927362
"""GSM1692008""",System D,946.983552323507,0.5387282310538271
"""GSM1691984""",System D,946.703713855396,0.5385690341147289
"""GSM1692108""",System C,946.6128882570856,0.5385173644592295
"""GSM1602818""",System D,946.6081906046065,0.5385146920178719
"""GSM1692467""",System C,946.5757001564161,0.538496208569414
"""GSM1692353""",System C,946.4022477568387,0.538397533461312
"""GSM1692280""",System C,946.2779737259425,0.5383268353708686
"""GSM1691959""",System C,946.102340452845,0.5382269195884901
"""GSM1692022""",System C,945.7518822977927,0.5380275479083099
"""GSM1692311""",System C,945.4585577537973,0.5378606788931897
"""GSM1692240""",System C,945.0260818103634,0.5376146482209484
"""GSM1692085""",System D,944.064989448083,0.5370678936475028
"""GSM1692094""",System C,943.9626117907646,0.5370096521563056
"""GSM1692075""",System D,943.8833245727392,0.5369645465548332
"""GSM1692035""",System D,943.7356318479469,0.5368805258343343
"""GSM1691995""",System C,942.7638418451688,0.5363276854942165
"""GSM1692071""",System D,942.612954012061,0.5362418471127385
"""GSM1691935""",System D,942.5934517229398,0.5362307524810588
"""GSM1692457""",System D,942.4233995149107,0.5361340117034671
"""GSM1692311""",System D,942.3499239754665,0.5360922123002004
"""GSM1692377""",System D,942.2593317211222,0.5360406753914438
"""GSM1691975""",System D,942.1013879733146,0.5359508229799066
"""GSM1692253""",System D,942.04314684165,0.5359176902589008
"""GSM1692301""",System D,941.8786848008303,0.535824129664201
"""GSM1692405""",System D,941.8484592449013,0.5358069346873312
"""GSM1691898""",System D,941.4594928310462,0.5355856560943066
"""GSM1692072""",System D,941.3955208786228,0.5355492631741957
"""GSM1692062""",System D,941.2022038719115,0.5354392873157949
"""GSM1692393""",System D,941.1808434388549,0.5354271356070489
"""GSM1692201""",System C,941.0133881598113,0.5353318721929817
"""GSM1602972""",System C,940.8711763412693,0.535250969498051
"""GSM1692028""",System C,940.8487005212519,0.5352381832582797
"""GSM1692235""",System C,940.8370861710191,0.5352315759858087
"""GSM1692206""",System D,940.718603335823,0.5351641724410916
"""GSM1692215""",System D,940.5919758168884,0.5350921354779247
"""GSM1602972""",System D,940.4242304938407,0.5349967070611045
"""GSM1692259""",System C,940.356512737535,0.5349581831955357
"""GSM1692073""",System D,940.0572031360052,0.5347879093488845
"""GSM1692341""",System D,940.0157614898335,0.5347643336651472
"""GSM1692368""",System C,939.8978926746131,0.5346972794294487
"""GSM1692166""",System C,939.5875652650102,0.5345207376764133
"""GSM1692273""",System D,939.4977323994663,0.5344696327753553
"""GSM1692162""",System D,939.1781204268245,0.5342878091394301
"""GSM1692488""",System D,939.0922849129493,0.5342389782865201
"""GSM1692079""",System D,939.0007337349543,0.5341868958569456
"""GSM1691955""",System D,938.9562347170231,0.5341615808689979
"""GSM1692165""",System D,938.9482239407671,0.5341570236290003
"""GSM1602970""",System D,938.7550836062655,0.5340471482774212
"""GSM1692370""",System D,938.3620198275703,0.5338235387398866
"""GSM1692222""",System D,938.3445139721134,0.5338135798567358
"""GSM1691960""",System C,938.1282366666683,0.5336905421441022
"""GSM1602886""",System C,938.0974049681699,0.5336730023395811
"""GSM1692040""",System C,937.7140502522707,0.5334549161780466
"""GSM1691898""",System E,937.7004262564205,0.5334471656409162
"""GSM1602820""",System D,937.4425677265826,0.5333004728400741
"""GSM1691979""",System D,937.3597350786322,0.5332533502836218
"""GSM1692284""",System D,937.2021669785772,0.5331637115738418
"""GSM1602934""",System C,937.0505635861455,0.5330774661187585
"""GSM1692223""",System D,936.9818925117825,0.5330383999213305
"""GSM1692412""",System C,936.8888742689251,0.5329854828951505
"""GSM1692429""",System C,936.7088406275452,0.5328830637930312
"""GSM1692366""",System E,936.5341779716746,0.5327837001838138
"""GSM1692232""",System C,936.5077753714677,0.5327686800432108
"""GSM1692465""",System D,936.3530774201563,0.5326806741285851
"""GSM1692330""",System C,935.7275335824415,0.532324809315187
"""GSM1691899""",System D,935.2417043442547,0.53204842655707
"""GSM1692443""",System D,935.1525860976335,0.5319977281946338
"""GSM1692427""",System C,935.0189235332427,0.5319216890736842
"""GSM1602834""",System C,934.965032820146,0.5318910312565917
"""GSM1692179""",System D,934.9502102088227,0.5318825988406767
"""GSM1602863""",System C,934.9380462569425,0.5318756789060454
"""GSM1692502""",System D,934.3082722718664,0.5315174076096629
"""GSM1692025""",System C,934.2221639965501,0.5314684215858545
"""GSM1692151""",System E,933.6114388427759,0.5311209869541278
"""GSM1692440""",System D,933.5642061446761,0.5310941168064544
"""GSM1692193""",System D,933.4459022292185,0.5310268150471527
"""GSM1692381""",System D,933.4207064719285,0.5310124814658337
"""GSM1691984""",System C,933.3304029699411,0.5309611088250267
"""GSM1602974""",System C,933.2838430402144,0.5309346214076707
"""GSM1692138""",System C,932.9495856608828,0.5307444661655419
"""GSM1692100""",System C,932.8848081973492,0.530707614999272
"""GSM1602902""",System C,932.491440873825,0.5304838327785178
"""GSM1602947""",System C,932.0309847441486,0.5302218844948229
"""GSM1691927""",System C,931.8101299854188,0.5300962427207938
"""GSM1602856""",System D,931.768018946962,0.5300722862273574
"""GSM1692163""",System D,931.6432015578721,0.5300012790265838
"""GSM1692378""",System C,931.5249627093981,0.5299340142831529
"""GSM1691949""",System C,931.2847386413496,0.5297973535281495
"""GSM1692021""",System E,930.4540914287991,0.5293248077248469
"""GSM1692395""",System D,930.4477811035713,0.5293212178522044
"""GSM1692436""",System C,930.4215928471294,0.5293063196493447
"""GSM1691916""",System C,930.3059017529622,0.52924050429452
"""GSM1692309""",System C,930.2612156808564,0.5292150828935682
"""GSM1691914""",System D,929.6670313665436,0.5288770581583083
"""GSM1602925""",System D,929.4312235254383,0.5287429097448585
"""GSM1691897""",System D,929.1360724108799,0.5285750016144063
"""GSM1692404""",System D,929.1051345517717,0.5285574014163151
"""GSM1692460""",System D,929.0924177190973,0.5285501669540539
"""GSM1692121""",System C,928.9262993311213,0.5284556640821928
"""GSM1691985""",System D,928.8407734822194,0.5284070093941835
"""GSM1602806""",System D,928.7913244048641,0.5283788783734222
"""GSM1692153""",System D,928.7192962916524,0.5283379023945666
"""GSM1692081""",System C,928.4448451901608,0.5281817702673987
"""GSM1602867""",System D,928.2923774156943,0.5280950330751534
"""GSM1692424""",System D,927.8282038551697,0.5278309699870988
"""GSM1692218""",System C,927.6986288826447,0.5277572562509246
"""GSM1691952""",System D,927.3919466816433,0.5275827882158296
"""GSM1692462""",System C,927.347624467795,0.5275575738097248
"""GSM1691871""",System C,927.3192740728873,0.527541445590749
"""GSM1691863""",System C,927.2948120477149,0.5275275294213322
"""GSM1692061""",System D,927.1677473039335,0.5274552437258957
"""GSM1602816""",System C,927.1314846975511,0.5274346143393114
"""GSM1692119""",System D,927.0951779307552,0.5274139598303674
"""GSM1692234""",System C,926.9840017863935,0.5273507129794159
"""GSM1692495""",System C,926.9504507315105,0.5273316261638078
"""GSM1692086""",System D,926.909507391003,0.5273083339605262
"""GSM1691870""",System D,926.9081491270572,0.5273075612595316
"""GSM1602853""",System C,926.7397467493411,0.5272117590517428
"""GSM1692454""",System C,926.6654020670894,0.5271694652029643
"""GSM1692384""",System D,926.5725436225521,0.527116639084241
"""GSM1692051""",System D,926.4550415910935,0.5270497935076758
"""GSM1602938""",System D,926.0442798549993,0.5268161158023685
"""GSM1692450""",System D,925.9641392906751,0.5267705247418394
"""GSM1692283""",System D,925.9310707230061,0.5267517124077497
"""GSM1692398""",System D,925.8113280943344,0.5266835921807745
"""GSM1692371""",System D,925.7168106423333,0.526629822271471
"""GSM1691971""",System D,925.6928466439258,0.5266161894238472
"""GSM1691979""",System C,925.4566409513736,0.5264818146772097
"""GSM1602922""",System D,924.8961490438351,0.5261629571710499
"""GSM1692303""",System C,924.7865514143141,0.5261006083193357
"""GSM1692095""",System D,924.7453961954852,0.5260771955808738
"""GSM1692156""",System D,924.506285801117,0.5259411683822297
"""GSM1691934""",System C,924.1823449848252,0.5257568821161179
"""GSM1691954""",System D,924.1747784863446,0.5257525776207213
"""GSM1692248""",System D,923.9493401750415,0.5256243283154802
"""GSM1692474""",System C,923.9003213449587,0.5255964420575256
"""GSM1692011""",System D,923.8604730237021,0.5255737727983095
"""GSM1691905""",System C,923.7081603423094,0.5254871238367596
"""GSM1692061""",System C,923.5353165688739,0.5253887949691851
"""GSM1692155""",System D,923.4307859344763,0.5253293286736811
"""GSM1602802""",System C,923.217805610092,0.525208166576279
"""GSM1602821""",System D,923.1660731304046,0.5251787365537599
"""GSM1691891""",System C,922.9871095628896,0.5250769262045581
"""GSM1691877""",System D,922.713851882685,0.5249214730012609
"""GSM1602935""",System C,922.5711881340712,0.5248403132084243
"""GSM1691981""",System D,922.1300053204695,0.524589329296233
"""GSM1691909""",System E,921.7954725044683,0.5243990173612986
"""GSM1692042""",System D,921.6932206350439,0.5243408474294113
"""GSM1692133""",System C,921.5024314468328,0.5242323096183618
"""GSM1692058""",System D,921.3387094742948,0.5241391700401361
"""GSM1692322""",System D,921.3083736276576,0.52412191232013
"""GSM1602850""",System D,921.210989907303,0.5240665118231822
"""GSM1602882""",System C,921.050595777062,0.5239752654167963
"""GSM1692444""",System D,920.7189387695917,0.5237865894968051
"""GSM1691973""",System D,920.6325161898822,0.5237374246687827
"""GSM1692140""",System C,920.4881646843523,0.5236553047301278
"""GSM1691876""",System C,920.2997096747886,0.5235480948069074
"""GSM1692205""",System C,920.2472803353639,0.5235182683487665
"""GSM1692356""",System D,920.2263096499009,0.5235063383630179
"""GSM1692423""",System D,919.975856531013,0.5233638584166984
"""GSM1692459""",System D,919.9615381567282,0.523355712855531
"""GSM1692247""",System C,919.8704131809282,0.5233038728875641
"""GSM1602847""",System C,919.7960697401058,0.5232615797450207
"""GSM1602831""",System C,919.7857202768373,0.5232556920524358
"""GSM1602858""",System C,919.7075831265038,0.5232112407114643
"""GSM1692159""",System C,919.4533550954638,0.5230666132603218
"""GSM1692290""",System C,919.2757031790188,0.5229655490945768
"""GSM1692151""",System D,919.2643470223602,0.5229590887055097
"""GSM1692286""",System C,918.8148681693756,0.5227033852703545
"""GSM1692294""",System C,918.4747546195777,0.5225098985190899
"""GSM1692159""",System D,917.922135568926,0.5221955197921588
"""GSM1692059""",System E,917.8867345157096,0.5221753805334252
"""GSM1691865""",System D,917.7380435781924,0.5220907919409984
"""GSM1692114""",System D,917.5963913408395,0.5220102075854764
"""GSM1602947""",System D,917.5822170815063,0.5220021440096747
"""GSM1692229""",System D,917.3830305645679,0.521888829053299
"""GSM1692334""",System D,917.1484540754627,0.5217553811420736
"""GSM1691989""",System C,916.9257245292529,0.5216286728226539
"""GSM1692177""",System D,916.9007465169097,0.5216144631139722
"""GSM1692275""",System D,916.8342838752151,0.5215766532689083
"""GSM1692387""",System D,916.781453962888,0.5215465989293743
"""GSM1692347""",System C,916.6372747873638,0.5214645770273103
"""GSM1692421""",System C,916.6241175001733,0.521457091995457
"""GSM1692232""",System D,916.4946894913683,0.5213834618652808
"""GSM1692169""",System C,916.2590861007329,0.5212494297613907
"""GSM1692302""",System C,916.0166490201618,0.5211115100485958
"""GSM1692259""",System E,915.9644668937626,0.5210818242271487
"""GSM1692369""",System D,915.9043148659784,0.5210476044189556
"""GSM1602814""",System D,915.7942167014216,0.5209849708185215
"""GSM1692083""",System C,915.4453242614563,0.5207864898559436
"""GSM1692063""",System D,915.2549562485356,0.5206781916467526
"""GSM1692162""",System C,915.1897493240376,0.5206410961649978
"""GSM1692186""",System E,914.7980096518522,0.520418239896679
"""GSM1692173""",System D,914.6121874318596,0.5203125277376648
"""GSM1602936""",System C,914.5792572869359,0.5202937941507091
"""GSM1692256""",System D,914.5760156680535,0.5202919500303946
"""GSM1692142""",System C,914.5023934455603,0.5202500671808006
"""GSM1692171""",System C,914.4741112325137,0.5202339777497144
"""GSM1692253""",System C,914.4600007210665,0.520225950439364
"""GSM1692499""",System C,914.2714873519817,0.5201187073160722
"""GSM1692048""",System D,914.0706495762261,0.5200044529772337
"""GSM1692339""",System D,913.9762555595371,0.5199507532888832
"""GSM1692194""",System C,913.8538113238728,0.5198810961482494
"""GSM1692295""",System D,913.8322841099662,0.5198688495597642
"""GSM1691961""",System D,913.7915533662745,0.5198456783004064
"""GSM1691944""",System D,913.7149457256273,0.5198020970801943
"""GSM1692219""",System D,913.5310491398113,0.5196974803926812
"""GSM1602929""",System C,913.5022268046887,0.5196810836922555
"""GSM1692233""",System D,913.4575057234006,0.519655642374976
"""GSM1692270""",System D,913.4313802675288,0.5196407798986502
"""GSM1692090""",System D,913.4221001123533,0.519635500523344
"""GSM1602885""",System D,913.4064549612385,0.5196266001738459
"""GSM1691928""",System D,913.3619201520869,0.5196012648246777
"""GSM1692396""",System C,913.1934837371218,0.519505443253483
"""GSM1691924""",System D,913.1770569224727,0.5194960982244421
"""GSM1691976""",System D,912.8454682633528,0.5193074611870544
"""GSM1691986""",System D,912.7135433898611,0.5192324106188013
"""GSM1692425""",System D,912.6918760018725,0.5192200842868666
"""GSM1692030""",System C,912.5884860076985,0.5191612668886834
"""GSM1692473""",System C,912.4108604418652,0.5190602177135033
"""GSM1692479""",System D,912.3726220962835,0.5190384643512373
"""GSM1692367""",System C,912.3067520821287,0.5190009916452774
"""GSM1692257""",System D,912.2736138695072,0.518982139690962
"""GSM1692333""",System D,911.8847008718667,0.5187608914858177
"""GSM1692185""",System C,911.8684454460381,0.518751643957938
"""GSM1692463""",System D,911.7690809742971,0.518695116633932
"""GSM1692146""",System D,911.6896560905534,0.5186499327159897
"""GSM1692205""",System D,911.5894292607854,0.5185929148062567
"""GSM1692438""",System D,911.4519071722925,0.5185146800457027
"""GSM1692241""",System D,911.3974718408572,0.5184837124013977
"""GSM1602816""",System D,911.3547153099043,0.5184593886945817
"""GSM1692318""",System C,911.1992334511206,0.5183709368238624
"""GSM1692387""",System C,911.1258656411383,0.5183291987066679
"""GSM1692422""",System C,911.1206751407044,0.5183262458896838
"""GSM1691965""",System D,911.0140542319086,0.5182655904607189
"""GSM1692166""",System D,910.9057792255817,0.5182039940343789
"""GSM1692145""",System C,910.8697269128752,0.5181834842814882
"""GSM1692451""",System D,910.6637426394127,0.5180663021583192
"""GSM1692121""",System D,910.0197042274222,0.5176999159908181
"""GSM1692168""",System C,909.7190020267981,0.5175288499102946
"""GSM1692026""",System D,909.6704720420839,0.5175012417509406
"""GSM1692305""",System C,909.6400621720986,0.5174839419198891
"""GSM1602890""",System C,909.6204553198995,0.5174727878034572
"""GSM1692291""",System D,909.5095885324545,0.5174097169421562
"""GSM1692489""",System D,909.4620522837467,0.5173826741079756
"""GSM1602953""",System C,909.3083311653736,0.517295223902559
"""GSM1692080""",System D,909.0852881713481,0.5171683372662226
"""GSM1692001""",System C,908.9856233797527,0.5171116390936484
"""GSM1692477""",System E,908.9688277003634,0.5171020842216292
"""GSM1691911""",System C,908.7393408332227,0.5169715317387678
"""GSM1692206""",System C,908.7259721973887,0.5169639264730619
"""GSM1692050""",System D,908.7034000243557,0.51695108541915
"""GSM1692487""",System D,908.6661165161822,0.5169298752530848
"""GSM1602885""",System C,908.6414710926583,0.5169158547504202
"""GSM1692087""",System D,908.5713640076183,0.5168759716227617
"""GSM1692329""",System C,908.4894182568332,0.5168293536120745
"""GSM1692447""",System D,908.3508644493722,0.5167505319182698
"""GSM1692244""",System D,907.8703174513039,0.5164771541668058
"""GSM1692310""",System D,907.7264298352593,0.5163952981296317
"""GSM1692147""",System D,907.6971390347699,0.516378634924558
"""GSM1692017""",System D,907.6542721959358,0.5163542484648362
"""GSM1692503""",System C,907.6126101446216,0.5163305473951064
"""GSM1692305""",System D,906.836529480539,0.5158890438839943
"""GSM1692038""",System C,906.1799666671204,0.5155155327261913
"""GSM1692274""",System D,905.9324558896233,0.5153747266446066
"""GSM1692105""",System C,905.6677611954992,0.5152241448272299
"""GSM1692378""",System D,905.6160971062691,0.5151947537112684
"""GSM1692314""",System D,905.2831486750956,0.5150053431149406
"""GSM1692024""",System D,905.132383819031,0.5149195746937114
"""GSM1691928""",System C,905.0420195141014,0.5148681674627984
"""GSM1602819""",System C,905.0355658460594,0.5148644960440504
"""GSM1692300""",System C,905.0183094130389,0.5148546790545022
"""GSM1692346""",System D,904.8144524048494,0.5147387071084844
"""GSM1602826""",System C,904.7316116161492,0.5146915799208515
"""GSM1692435""",System D,904.572096006561,0.5146008332949275
"""GSM1692374""",System C,904.4546731781138,0.5145340327760595
"""GSM1692292""",System C,904.2226244017402,0.5144020228520145
"""GSM1692342""",System D,903.9247387281121,0.5142325590618397
"""GSM1692012""",System C,903.8370821839544,0.5141826922454009
"""GSM1692475""",System D,903.740188181102,0.5141275703432007
"""GSM1692145""",System D,903.6168915486805,0.5140574282836936
"""GSM1692190""",System D,903.5085331328255,0.5139957844066165
"""GSM1602851""",System D,903.5048301291481,0.5139936778097113
"""GSM1692018""",System D,903.3936968020407,0.5139304553170113
"""GSM1692477""",System D,903.2416414332974,0.513843952737717
"""GSM1692187""",System C,903.1973195968767,0.5138187385463264
"""GSM1692395""",System C,903.0972339109185,0.5137618009317102
"""GSM1692299""",System C,903.0725345642668,0.5137477497527883
"""GSM1692298""",System C,902.9050842898678,0.5136524891858069
"""GSM1692429""",System D,902.6745773042185,0.5135213563690649
"""GSM1602955""",System D,902.600066347426,0.513478967928581
"""GSM1692053""",System C,902.5987815236058,0.513478237006843
"""GSM1692498""",System D,902.5985296323906,0.5134780937087801
"""GSM1691938""",System C,902.432917518945,0.5133838788507725
"""GSM1602937""",System D,902.3211940976271,0.5133203206601511
"""GSM1602971""",System C,902.2958725159478,0.5133059154987604
"""GSM1691904""",System D,902.2296842378082,0.5132682617360196
"""GSM1691940""",System D,901.7336889318012,0.5129860956169138
"""GSM1692405""",System C,901.5223836958976,0.5128658864584005
"""GSM1692293""",System C,901.2815057984153,0.512728853747228
"""GSM1692136""",System C,901.2012088162937,0.5126831737023834
"""GSM1691882""",System D,901.0745544098017,0.5126111214431892
"""GSM1692084""",System C,900.9581917242303,0.5125449240276113
"""GSM1692252""",System D,900.9569905361459,0.5125442406852974
"""GSM1692370""",System C,900.9345012944068,0.5125314468100605
"""GSM1602883""",System C,900.6988756573346,0.5123974020504241
"""GSM1602903""",System D,900.6659327542975,0.512378661205522
"""GSM1692434""",System D,900.4104362805883,0.512233312151693
"""GSM1692438""",System C,900.2352492192349,0.5121336502141283
"""GSM1691947""",System D,900.2010087667095,0.5121141712079996
"""GSM1692274""",System C,900.161434296685,0.5120916577396517
"""GSM1692118""",System E,900.0364524886945,0.5120205570028253
"""GSM1692158""",System D,899.5983072161798,0.5117713011133991
"""GSM1692178""",System C,899.3507483260964,0.5116304676611083
